market,stock_id,name,revenue_period,revenue_month_yoy,revenue_cum_yoy,eps_year,eps_quarter,eps_cumulative,revenue_double_growth,eps_positive,revenue_data_ok,eps_data_ok
TWSE,2329,華泰,11507,1.844480267940537,9.2595919442606,115,2,0.96,True,True,True,True
TWSE,2330,台積電,11507,44.68755126916978,37.01215713355301,115,2,49.33,True,True,True,True
TWSE,2331,精英,11507,-13.42979843912991,14.748560450630515,115,2,0.53,False,True,True,True
TWSE,2332,友訊,11507,4.689445690692744,9.112970756491675,115,2,-0.07,True,False,True,True
TWSE,2337,旺宏,11507,180.47957329305422,137.8339123232017,115,2,4.82,True,True,True,True
TWSE,2338,光罩,11507,4.416113068363794,-3.891951175697524,115,2,0.61,False,True,True,True
TWSE,2340,台亞,11507,2.176515709058493,2.16875766674509,115,2,-0.93,True,False,True,True
TWSE,2342,茂矽,11507,11.204890816994256,-4.089155303877808,115,2,-0.23,False,False,True,True
TWSE,2344,華邦電,11507,291.54754061439485,160.96925915473923,115,2,7.65,True,True,True,True
TWSE,2345,智邦,11507,71.68985948774075,62.35657344241515,115,2,34.7,True,True,True,True
TWSE,2347,聯強,11507,126.87926937028048,84.53540417540658,115,2,4.12,True,True,True,True
TWSE,2348,海悅,11507,982.2418418105581,50.88044442559491,115,2,1.06,True,True,True,True
TWSE,2349,錸德,11507,-10.446316609649497,-6.317224346933688,115,2,0.05,False,True,True,True
TWSE,2351,順德,11507,54.00455967585946,28.507334791082425,115,2,2.82,True,True,True,True
TWSE,2352,佳世達,11507,4.13052114398966,1.476983767877387,115,2,0.58,True,True,True,True
TWSE,2353,宏碁,11507,21.933616760531816,23.1409322788601,115,2,0.96,True,True,True,True
TWSE,2354,鴻準,11507,37.45626698037191,-11.245493779141196,115,2,1.1,False,True,True,True
TWSE,2355,敬鵬,11507,15.90714639350856,6.172262588419505,115,2,1.07,True,True,True,True
TWSE,2356,英業達,11507,65.7284615063187,40.78203539212061,115,2,1.76,True,True,True,True
TWSE,2357,華碩,11507,53.325092938625424,40.87924777938564,115,2,38.83,True,True,True,True
TWSE,2359,所羅門,11507,36.32222218540962,7.920574761347511,115,2,4.55,True,True,True,True
TWSE,2360,致茂,11507,175.25829018155406,101.53000922739209,115,2,21.27,True,True,True,True
TWSE,2362,藍天,11507,-8.058105661927566,13.308746848168932,115,2,4.05,False,True,True,True
TWSE,2363,矽統,11507,72.07351671395091,95.02794974786696,115,2,0.2,True,True,True,True
TWSE,2364,倫飛,11507,51.51270705876715,17.519673996216667,115,2,3.06,True,True,True,True
TWSE,2365,昆盈,11507,21.83386490426243,7.390338700721821,115,2,0.26,True,True,True,True
TWSE,2367,燿華,11507,24.95218486628997,-3.127439127271909,115,2,-0.64,False,False,True,True
TWSE,2368,金像電,11507,77.38084589596791,70.28827013710922,115,2,16.17,True,True,True,True
TWSE,2369,菱生,11507,34.218384699352995,36.817085574863476,115,2,0.29,True,True,True,True
TWSE,2371,大同,11507,-14.146689673589286,1.23508934537538,115,2,0.91,False,True,True,True
TWSE,2373,震旦行,11507,-3.5252529541963624,-2.633812378401912,115,2,1.63,False,True,True,True
TWSE,2374,佳能,11507,64.11079364944591,53.35864647704091,115,2,1.55,True,True,True,True
TWSE,2375,凱美,11507,37.917181156781055,12.711928077485966,115,2,1.85,True,True,True,True
TWSE,2376,技嘉,11507,59.67101651519066,49.96169077295545,115,2,17.73,True,True,True,True
TWSE,2377,微星,11507,-0.019419889595575758,-6.476138219938795,115,2,7.59,False,True,True,True
TWSE,2379,瑞昱,11507,32.5360739085377,13.310437918888427,115,2,15.86,True,True,True,True
TWSE,2380,虹光,11507,-11.709533425443723,5.453272735038866,115,2,0.43,False,True,True,True
TWSE,2382,廣達,11507,131.31830412017854,92.66781063949252,115,2,12.93,True,True,True,True
TWSE,2383,台光電,11507,129.40232272458806,89.40002899909717,115,2,42.46,True,True,True,True
TWSE,2385,群光,11507,-12.23975785742773,-6.271064905007405,115,2,5.06,False,True,True,True
TWSE,2387,精元,11507,-27.115168802020012,-12.547076827634399,115,2,0.66,False,True,True,True
TWSE,2388,威盛,11507,43.29319751490113,35.687980538021485,115,2,0.34,True,True,True,True
TWSE,2390,云辰,11507,6.689759303668176,-6.22080211546937,115,2,0.11,False,True,True,True
TWSE,2392,正崴,11507,32.78533541105339,-5.038432724515286,115,2,12.56,False,True,True,True
TWSE,2393,億光,11507,17.439202991399608,5.198627770445021,115,2,2.14,True,True,True,True
TWSE,2395,研華,11507,87.57814496890177,40.26417268738088,115,2,9.05,True,True,True,True
TWSE,2397,友通,11507,51.27260225910742,29.156178289401137,115,2,2.05,True,True,True,True
TWSE,2399,映泰,11507,10.724461192040806,2.7574583381113276,115,2,3.54,True,True,True,True
TWSE,2401,凌陽,11507,37.58979600119544,22.117545487720022,115,2,0.35,True,True,True,True
TWSE,2402,毅嘉,11507,24.01504328452132,17.28330754793035,115,2,0.46,True,True,True,True
TWSE,2404,漢唐,11507,63.77094494612451,73.90317152093164,115,2,36.23,True,True,True,True
TWSE,2405,輔信,11507,21.94806920170052,9.462706966893506,115,2,0.03,True,True,True,True
TWSE,2406,國碩,11507,66.12807071299159,119.8943795149513,115,2,0.33,True,True,True,True
TWSE,2408,南亞科,11507,719.6141344528174,660.8671990662033,115,2,23.38,True,True,True,True
TWSE,2409,友達,11507,-2.641163488049543,-1.213273334386655,115,2,0.03,False,True,True,True
TWSE,2412,中華電,11507,3.680239027779617,7.226764916892687,115,2,2.68,True,True,True,True
TWSE,2413,環科,11507,19.793350789387883,15.919314081556537,115,2,2.39,True,True,True,True
TWSE,2414,精技,11507,25.351616182972556,42.943074479990464,115,2,2.53,True,True,True,True
TWSE,2415,錩新,11507,8.326453245528757,9.956032777620797,115,2,0.47,True,True,True,True
TWSE,2417,圓剛,11507,18.929161971934036,13.908846167407459,115,2,0.6,True,True,True,True
TWSE,2419,仲琦,11507,-3.847867342451804,-3.9299172159664244,115,2,0.14,False,True,True,True
TWSE,2420,新巨,11507,18.58688447795558,4.060190093839496,115,2,2.3,True,True,True,True
TWSE,2421,建準,11507,31.65192436703357,20.337153376373102,115,2,4.78,True,True,True,True
TWSE,2423,固緯,11507,17.457705000208865,23.00056142815451,115,2,2.49,True,True,True,True
TWSE,2424,隴華,11507,2.679628064243449,-12.052178254899513,115,2,-0.99,False,False,True,True
TWSE,2425,承啟,11507,143.60115573754808,120.8168984897956,115,2,0.68,True,True,True,True
TWSE,2426,鼎元,11507,36.31696631072261,2.305503158448851,115,2,0.28,True,True,True,True
TWSE,2427,三商電,11507,31.47907593647234,2.5983232647022563,115,2,0.73,True,True,True,True
TWSE,2428,興勤,11507,48.36499089220063,24.416282727043814,115,2,7.55,True,True,True,True
TWSE,2429,銘旺科,11507,-31.549295774647888,-6.763105002556977,115,2,-0.76,False,False,True,True
TWSE,2430,燦坤,11507,3.1441512765953314,-1.3639093597119467,115,2,0.09,False,True,True,True
TWSE,2431,聯昌,11507,-62.180532062125174,-47.636038200209605,115,2,-0.32,False,False,True,True
TWSE,2432,倚天酷碁-創,11507,87.10340000229498,57.86622628978438,115,2,0.82,True,True,True,True
TWSE,2433,互盛電,11507,2.084744291048016,1.5884590995561192,115,2,1.06,True,True,True,True
TWSE,2434,統懋,11507,-17.443221727932567,12.890610451041008,115,2,-0.65,False,False,True,True
TWSE,2436,偉詮電,11507,42.92897993873612,30.13356778344465,115,2,3.02,True,True,True,True
TWSE,2438,翔耀,11507,185.56636984883,60.8421170876004,115,2,-0.94,True,False,True,True
TWSE,2439,美律,11507,-0.2852695819417466,9.93230538175659,115,2,1.54,False,True,True,True
TWSE,2440,太空梭,11507,46.93340235920571,26.366758398625333,115,2,0.17,True,True,True,True
TWSE,2441,超豐,11507,41.65467381086404,24.677967383259475,115,2,2.98,True,True,True,True
TWSE,2442,新美齊,11507,233.93416382490082,396.69300342354876,115,2,1.16,True,True,True,True
TWSE,2444,兆勁,11507,-5.365496906306955,-24.980555854945223,115,2,-1.35,False,False,True,True
TWSE,2449,京元電子,11507,36.74599051787117,36.183453418468446,115,2,3.91,True,True,True,True
TWSE,2450,神腦,11507,13.063757217119727,15.511672097829434,115,2,0.67,True,True,True,True
TWSE,2451,創見,11507,307.65627206955537,402.6798478136839,115,2,46.63,True,True,True,True
TWSE,2453,凌群,11507,5.295964117521571,6.099809225526235,115,2,1.53,True,True,True,True
TWSE,2454,聯發科,11507,12.158135262975865,0.8380140831660743,115,2,30.44,True,True,True,True
TWSE,2455,全新,11507,45.11594327460249,30.476836472305234,115,2,2.2,True,True,True,True
TWSE,2457,飛宏,11507,-12.574345130130341,-8.29532513740181,115,2,-0.65,False,False,True,True
TWSE,2458,義隆,11507,-13.212836642693814,2.0287661708490514,115,2,5.53,False,True,True,True
TWSE,2459,敦吉,11507,18.39733965158347,11.232832092634975,115,2,3.19,True,True,True,True
TWSE,2460,建通,11507,71.21615201900238,63.75066762905661,115,2,0.26,True,True,True,True
TWSE,2461,光群雷,11507,0.34499722620555384,3.0121789595021973,115,2,0.64,True,True,True,True
TWSE,2462,良得電,11507,3.596940475925967,-1.3224998052783778,115,2,-0.19,False,False,True,True
TWSE,2464,盟立,11507,62.10044461308143,25.640513113554842,115,2,0.66,True,True,True,True
TWSE,2465,麗臺,11507,280.87664000910723,176.72380227122633,115,2,2.79,True,True,True,True
TWSE,2466,冠西電,11507,-9.820324772501232,-11.034856447703254,115,2,0.05,False,True,True,True
TWSE,2467,志聖,11507,132.72536273917663,87.04889933877817,115,2,7.16,True,True,True,True
TWSE,2468,華經,11507,15.69395820072141,-8.05773314887837,115,2,0.61,False,True,True,True
TWSE,2471,資通,11507,6.663799428238925,8.03467582699954,115,2,1.6,True,True,True,True
TWSE,2472,立隆電,11507,36.23101420369436,20.848631444010966,115,2,3.98,True,True,True,True
TWSE,2474,可成,11507,-34.28959012590172,-31.97468952356665,115,2,5.14,False,True,True,True
TWSE,2476,鉅祥,11507,54.39975818511566,39.61008944759205,115,2,2.98,True,True,True,True
TWSE,2477,美隆電,11507,34.11138538172117,-1.0267148550352279,115,2,0.17,False,True,True,True
TWSE,2478,大毅,11507,47.485605891542065,19.84114725435557,115,2,2.91,True,True,True,True
TWSE,2480,敦陽科,11507,22.359296123261185,15.96101768825144,115,2,4.91,True,True,True,True
TWSE,2481,強茂,11507,30.978425103097354,16.462356074797686,115,2,2.03,True,True,True,True
TWSE,2482,連宇,11507,-27.09719354592032,-11.038595296259668,115,2,-0.46,False,False,True,True
TWSE,2483,百容,11507,37.189096290638275,20.24433886592213,115,2,0.4,True,True,True,True
TWSE,2484,希華,11507,7.101065159773966,-1.1854986829685514,115,2,0.86,False,True,True,True
TWSE,2485,兆赫,11507,133.3640235641089,87.69992405929172,115,2,0.55,True,True,True,True
TWSE,2486,一詮,11507,42.51556067555775,27.53104066349265,115,2,0.91,True,True,True,True
TWSE,2488,漢平,11507,58.17656481955196,24.989635542053016,115,2,2.21,True,True,True,True
TWSE,2489,瑞軒,11507,32.24279015223043,15.51302431341037,115,2,0.44,True,True,True,True
TWSE,2491,吉祥全,11507,6.549761172544658,-5.10250569476082,115,2,29.98,False,True,True,True
TWSE,2492,華新科,11507,41.95023289004051,18.661780658582195,115,2,4.93,True,True,True,True
TWSE,2493,揚博,11507,25.929208582082467,11.87035521240532,115,2,2.67,True,True,True,True
TWSE,2495,普安,11507,64.23716177695917,46.433166006608985,115,2,0.61,True,True,True,True
TWSE,2496,卓越,11507,-2.717508344998385,1.9009921671018277,115,2,2.48,False,True,True,True
TWSE,2497,怡利電,11507,16.544627817875565,20.159448241536534,115,2,1.59,True,True,True,True
TWSE,2498,宏達電,11507,21.20205089251804,-6.785910501350295,115,2,-0.62,False,False,True,True
TWSE,2501,國建,11507,119.67349677675224,35.30940543476948,115,2,1.43,True,True,True,True
TWSE,2504,國產,11507,-4.67102696650121,-8.249383954147062,115,2,1.47,False,True,True,True
TWSE,2505,國揚,11507,-66.18591300739776,-54.927474706457794,115,2,0.31,False,True,True,True
TWSE,2506,太設,11507,-57.061714857351724,20.79561474731072,115,2,0.33,False,True,True,True
TWSE,2509,全坤建,11507,5220.181215031936,686.3996752630304,115,2,-0.52,True,False,True,True
TWSE,2511,太子,11507,-15.812082280544463,15.493572943966056,115,2,0.16,False,True,True,True
TWSE,2514,龍邦,11507,-17.325782542607712,0.847795792740094,115,2,-0.65,False,False,True,True
TWSE,2515,中工,11507,-12.292305695178936,25.373290362926333,115,2,0.25,False,True,True,True
TWSE,2516,新建,11507,-7.4319007561127295,-21.111828723974618,115,2,0.66,False,True,True,True
TWSE,2520,冠德,11507,-4.461116944196177,25.83779940538948,115,2,1.87,False,True,True,True
TWSE,2524,京城,11507,226.1951960114829,-38.34673100470893,115,2,0.63,False,True,True,True
TWSE,2527,宏璟,11507,30.488044135073416,1500.2532908374792,115,2,3.99,True,True,True,True
TWSE,2528,皇普,11507,-33.22819999002456,-58.58696948777603,115,2,0.57,False,True,True,True
TWSE,2530,華建,11507,-99.95744373298318,-96.26713100619993,115,2,-0.11,False,False,True,True
TWSE,2534,宏盛,11507,4.684902286771856,-84.82388223356706,115,2,-0.18,False,False,True,True
TWSE,2535,達欣工,11507,20.62666145602619,22.052540746836932,115,2,6.32,True,True,True,True
TWSE,2536,宏普,11507,-95.10375985405787,25.704616801715865,115,2,2.2,False,True,True,True
TWSE,2537,聯上發,11507,-13.109451984402865,205.1147056053133,115,2,0.41,False,True,True,True
TWSE,2538,基泰,11507,13.777105921601335,9.260168690378265,115,2,-0.02,True,False,True,True
TWSE,2539,櫻花建,11507,-15.439138861746944,19.464444709389287,115,2,2.36,False,True,True,True
TWSE,2540,愛山林,11507,7.032185254776259,-37.3910670198148,115,2,0.02,False,True,True,True
TWSE,2542,興富發,11507,196.58747366830235,404.2807368960456,115,2,2.45,True,True,True,True
TWSE,2543,皇昌,11507,93.8248443457034,60.82046311316634,115,2,1.34,True,True,True,True
TWSE,2545,皇翔,11507,456.7784314365824,-10.633771552003529,115,2,2.04,False,True,True,True
TWSE,2546,根基,11507,5.516015247198043,18.753629776437023,115,2,8.89,True,True,True,True
TWSE,2547,日勝生,11507,152.2529369970754,60.15647368497227,115,2,0.01,True,True,True,True
TWSE,2548,華固,11507,-91.04691622146235,102.16551008926864,115,2,2.81,False,True,True,True
TWSE,2597,潤弘,11507,3.126904288628905,13.315833087992987,115,2,5.08,True,True,True,True
TWSE,2601,益航,11507,-53.32828107536674,-54.7890506725906,115,2,-0.2,False,False,True,True
TWSE,2603,長榮,11507,43.07054113785048,4.2127429438117785,115,2,11.24,True,True,True,True
TWSE,2605,新興,11507,36.26831697254232,35.123704216791786,115,2,3.67,True,True,True,True
TWSE,2606,裕民,11507,26.338397996761994,26.30794332929221,115,2,3.51,True,True,True,True
TWSE,2607,榮運,11507,40.604162036008,7.80366328508184,115,2,2.68,True,True,True,True
TWSE,2608,嘉里大榮,11507,-2.217364831419823,-1.7814741645431833,115,2,0.96,False,True,True,True
TWSE,2609,陽明,11507,34.56169411245626,5.78152877263189,115,2,2.05,True,True,True,True
TWSE,2610,華航,11507,25.33780194029838,17.434355665450887,115,2,1.08,True,True,True,True
TWSE,2611,志信,11507,-6.861970346955671,71.68226896820802,115,2,0.9,False,True,True,True
TWSE,2612,中航,11507,18.29543469220529,7.58711208121085,115,2,2.74,True,True,True,True
TWSE,2613,中櫃,11507,6.306021337532534,6.350438630541107,115,2,0.68,True,True,True,True
TWSE,2614,東森,11507,3.552886720460374,-3.328152258683977,115,2,0.83,False,True,True,True
TWSE,2615,萬海,11507,50.12952578091807,12.829021675282902,115,2,6.84,True,True,True,True
TWSE,2616,山隆,11507,19.077298479665185,10.550181941388782,115,2,-2.63,True,False,True,True
TWSE,2617,台航,11507,34.09579050473819,18.499728781732852,115,2,1.55,True,True,True,True
TWSE,2618,長榮航,11507,21.4174911221396,17.08415218832398,115,2,2.24,True,True,True,True
TWSE,2630,亞航,11507,-27.408599341727182,-21.75227544112296,115,2,0.12,False,True,True,True
TWSE,2633,台灣高鐵,11507,4.274210849942649,4.064957731627097,115,2,0.67,True,True,True,True
TWSE,2634,漢翔,11507,19.985729599558,8.924418531749394,115,2,1.3,True,True,True,True
TWSE,2636,台驊控股,11507,62.84868977176669,9.743066240869695,115,2,3.84,True,True,True,True
TWSE,2637,慧洋-KY,11507,56.21501385482998,35.673950917357274,,,,True,False,True,False
TWSE,2642,宅配通,11507,-19.499042826160476,-18.490565871816507,115,2,-1.26,False,False,True,True
TWSE,2645,長榮航太,11507,18.483009082686493,13.288244042626513,115,2,4.59,True,True,True,True
TWSE,2646,星宇航空,11507,42.79205997367416,31.972417140436047,115,2,-0.11,True,False,True,True
TWSE,2701,萬企,11507,-11.002559726962458,-4.18028644717231,115,2,0.29,False,True,True,True
TWSE,2702,華園,11507,21.913192838739512,7.806064438458779,115,2,0.31,True,True,True,True
TWSE,2704,國賓,11507,13.299172088131888,4.634226779781512,115,2,1.67,True,True,True,True
TWSE,2705,六福,11507,8.36750820485312,-0.18175155615078442,115,2,-0.45,False,False,True,True
TWSE,2706,第一店,11507,0.08845174073025758,1.287869495891083,115,2,0.35,True,True,True,True
TWSE,2707,晶華,11507,6.397176083436846,5.272851032113478,115,2,8.62,True,True,True,True
TWSE,2712,遠雄來,11507,9.966978799432098,8.899021671330933,115,2,-0.21,True,False,True,True
TWSE,2722,夏都,11507,15.805504878242246,0.40189071312766883,115,2,-0.35,True,False,True,True
TWSE,2723,美食-KY,11507,-0.522813142391217,-11.031699302641904,,,,False,False,True,False
TWSE,2727,王品,11507,15.19032550149733,12.508278446597666,115,2,9.86,True,True,True,True
TWSE,2731,雄獅,11507,13.405487584436809,10.325352796688252,115,2,7.27,True,True,True,True
TWSE,2739,寒舍,11507,6.270105426304728,3.927936093505861,115,2,2.73,True,True,True,True
TWSE,2748,雲品,11507,-3.477524289230874,4.129815261924124,115,2,1.14,False,True,True,True
TWSE,2753,八方雲集,11507,10.391877405337025,7.715307057708638,115,2,7.01,True,True,True,True
TWSE,2762,世界健身-KY,11507,7.929048470518371,8.931091378298287,,,,True,False,True,False
TWSE,2801,彰銀,11507,7.114917062295352,13.379395626452222,,,,True,False,True,False
TWSE,2812,台中銀,11507,1.5620716636238021,19.287500201663956,115,2,0.87,True,True,True,True
TWSE,2816,旺旺保,11507,-24.38727526256453,15.808966355795622,,,,False,False,True,False
TWSE,2820,華票,11507,-4.224861402297024,45.57980571364059,,,,False,False,True,False
TWSE,2832,台產,11507,-5.126421945886591,5.737247156575632,,,,False,False,True,False
TWSE,2834,臺企銀,11507,17.99635736851614,6.176063763503733,,,,True,False,True,False
TWSE,2836,高雄銀,11507,30.289453596595145,13.22432134294235,,,,True,False,True,False
TWSE,2838,聯邦銀,11507,-22.03534960391959,17.832544193928758,,,,False,False,True,False
TWSE,2845,遠東銀,11507,5.430036292413157,15.28153610010916,,,,True,False,True,False
TWSE,2849,安泰銀,11507,11.121518544009188,19.619745677099502,,,,True,False,True,False
TWSE,2851,中再保,11507,-33.45629552662526,111.05331039900608,,,,False,False,True,False
TWSE,2852,第一保,11507,16.178762222887844,-0.4142515104449061,,,,False,False,True,False
TWSE,2855,統一證,11507,19.60151402297939,252.70633030562922,,,,True,False,True,False
TWSE,2867,三商壽,11507,-116.95791067692537,589.054527897976,115,2,0.87,False,True,True,True
TWSE,2880,華南金,11507,6.4700422465737555,30.373932992305345,,,,True,False,True,False
TWSE,2881,富邦金,11507,-79.15155940214706,4391.871703624026,,,,False,False,True,False
TWSE,2882,國泰金,11507,-69.70914257078755,422.1029268441744,,,,False,False,True,False
TWSE,2884,玉山金,11507,4.745527493307634,21.578789584163857,,,,True,False,True,False
TWSE,2885,元大金,11507,78.98535443204022,130.25483155637795,,,,True,False,True,False
TWSE,2886,兆豐金,11507,4.11030740256163,16.721941999908978,,,,True,False,True,False
TWSE,2887,台新新光金,11507,-15.630331882466972,163.79810810170764,,,,False,False,True,False
TWSE,2889,國票金,11507,16.11819045161398,104.07792423088301,,,,True,False,True,False
TWSE,2890,永豐金,11507,51.29772013409098,54.617962903155636,,,,True,False,True,False
TWSE,2891,中信金,11507,-18.422218082467914,66.45067737489288,,,,False,False,True,False
TWSE,2892,第一金,11507,2.369989553158604,18.648013249345407,,,,True,False,True,False
TWSE,2897,王道銀行,11507,17.35019944702275,28.216479994006857,,,,True,False,True,False
TWSE,2901,欣欣,11507,2.6195581243590937,3.56761803147506,115,2,0.22,True,True,True,True
TWSE,2903,遠百,11507,-1.687171889659357,-0.48163027250438756,115,2,0.55,False,True,True,True
TWSE,2904,匯僑,11507,-16.18356883831437,-17.585369016660866,115,2,0.14,False,True,True,True
TWSE,2905,三商,11507,-94.41723120070272,28.053199575615007,115,2,1.93,False,True,True,True
TWSE,2906,高林,11507,8.413728859570915,1.7312597377116523,115,2,0.49,True,True,True,True
TWSE,2908,特力,11507,-14.767109421316242,2.4373083066644097,115,2,1.02,False,True,True,True
TWSE,2910,統領,11507,-0.020961430967020682,7.48751802766518,115,2,1.02,False,True,True,True
TWSE,2911,麗嬰房,11507,-5.359436219384196,-27.521403002793043,115,2,-0.17,False,False,True,True
TWSE,2912,統一超,11507,8.47845434004003,5.552213643666002,115,2,6.03,True,True,True,True
TWSE,2913,農林,11507,-13.751177578897787,-12.746531716255125,115,2,-0.1,False,False,True,True
TWSE,2915,潤泰全,11507,-18.52470603354109,-22.46579457384369,115,2,8.96,False,True,True,True
TWSE,2923,鼎固-KY,11507,75.30202631326227,151.74496933087312,,,,True,False,True,False
TWSE,2929,淘帝-KY,11507,46.23889507055935,5.220419901215046,,,,True,False,True,False
TWSE,2939,永邑-KY,11507,105.39537539252069,-2.7456603682258485,,,,False,False,True,False
TWSE,2945,三商家購,11507,42.14701832766731,27.882166803713176,115,2,0.57,True,True,True,True
TWSE,3002,歐格,11507,21.790118134000174,25.66860281981176,115,2,0.03,True,True,True,True
TWSE,3003,健和興,11507,92.98747396520872,39.793758901038835,115,2,1.46,True,True,True,True
TWSE,3004,豐達科,11507,53.034933078216284,37.31355708857018,115,2,4.01,True,True,True,True
TWSE,3005,神基,11507,16.144034628726533,8.733678124229344,115,2,4.27,True,True,True,True
TWSE,3006,晶豪科,11507,491.0617601014743,281.4805917941651,115,2,27.58,True,True,True,True
TWSE,3008,大立光,11507,-10.65940992673223,7.489806414348794,115,2,82.35,False,True,True,True
TWSE,3010,華立,11507,31.44920982526823,19.639778115689367,115,2,5.93,True,True,True,True
TWSE,3011,今皓,11507,-25.29653616649687,-35.59100712971577,115,2,-1.56,False,False,True,True
TWSE,3013,晟銘電,11507,32.13289385764897,23.088929707291978,115,2,2.78,True,True,True,True
TWSE,3014,聯陽,11507,8.762618695730932,-0.5755008486158945,115,2,5.88,False,True,True,True
TWSE,3015,全漢,11507,-4.066359425415918,-6.118027259954416,115,2,1.08,False,True,True,True
TWSE,3016,嘉晶,11507,51.43199102826286,31.32232745558509,115,2,1.0,True,True,True,True
TWSE,3017,奇鋐,11507,57.391138333318516,80.33836073352812,115,2,44.54,True,True,True,True
TWSE,3018,隆銘綠能,11507,-75.99872545505238,-47.26367846769762,115,2,-2.17,False,False,True,True
TWSE,3019,亞光,11507,14.806912985555991,15.47807770689717,115,2,2.98,True,True,True,True
TWSE,3021,鴻名,11507,-4.972057192794354,-2.6837153245376837,115,2,0.46,False,True,True,True
TWSE,3022,威強電,11507,73.91966377290892,26.75099850600647,115,2,3.29,True,True,True,True
TWSE,3023,信邦,11507,28.97202845612878,11.442287818860802,115,2,7.37,True,True,True,True
TWSE,3024,憶聲,11507,-6.741573033707865,-53.79941044255436,115,2,0.05,False,True,True,True
TWSE,3025,星通,11507,2.3151986733847822,38.225629271029995,115,2,1.26,True,True,True,True
TWSE,3026,禾伸堂,11507,37.0483423850517,18.628512603431492,115,2,6.73,True,True,True,True
TWSE,3027,盛達,11507,-40.40693566944551,-48.13985021761851,115,2,-0.06,False,False,True,True
TWSE,3028,增你強,11507,117.5894936306649,96.80997008021893,115,2,5.24,True,True,True,True
TWSE,3029,零壹,11507,59.17781571457259,16.19521518649992,115,2,3.63,True,True,True,True
TWSE,3030,德律,11507,38.18565711160527,26.74943354946521,115,2,7.36,True,True,True,True
TWSE,3031,佰鴻,11507,44.139211245242485,23.56974494907532,115,2,0.57,True,True,True,True
TWSE,3032,偉訓,11507,-1.6988268983697004,11.663991905065327,115,2,1.85,False,True,True,True
TWSE,3033,威健,11507,78.71068980000454,32.99031345898157,115,2,3.38,True,True,True,True
TWSE,3034,聯詠,11507,26.79559106440087,1.154942194007061,115,2,16.59,True,True,True,True
TWSE,3035,智原,11507,9.968793486183818,-46.078189069084026,115,2,1.16,False,True,True,True
TWSE,3036,文曄,11507,94.85094704047641,111.03077976261774,115,2,13.0,True,True,True,True
TWSE,3037,欣興,11507,43.69159138764762,30.761833175118905,115,2,11.7,True,True,True,True
TWSE,3038,全台,11507,-2.1336051398925755,-6.738657103431378,115,2,0.64,False,True,True,True
TWSE,3040,遠見,11507,7.617700545564761,3.5718641173999646,115,2,-0.1,True,False,True,True
TWSE,3041,揚智,11507,270.5877639328499,61.05386791096055,115,2,-0.69,True,False,True,True
TWSE,3042,晶技,11507,22.9140301957304,9.936999019362617,115,2,2.96,True,True,True,True
TWSE,3043,科風,11507,42.499038933149514,0.9796707339842505,115,2,0.49,True,True,True,True
TWSE,3044,健鼎,11507,56.54703093190022,34.71282457960092,115,2,13.02,True,True,True,True
TWSE,3045,台灣大,11507,7.144907328757702,4.199969121586067,115,2,2.86,True,True,True,True
TWSE,3046,建碁,11507,51.65320953731184,24.998384730686325,115,2,2.75,True,True,True,True
TWSE,3047,訊舟,11507,-6.170947458987744,-28.320496986126795,115,2,-0.31,False,False,True,True
TWSE,3048,益登,11507,54.59950544814572,34.30071340658413,115,2,3.15,True,True,True,True
TWSE,3049,精金,11507,-70.797915834712,-51.58023949286252,115,2,0.51,False,True,True,True
TWSE,3050,鈺德,11507,2.695545549155581,-3.812356017397119,115,2,0.31,False,True,True,True
TWSE,3051,力特,11507,23.227426428738827,4.80771931269882,115,2,1.05,True,True,True,True
TWSE,3052,夆典,11507,35.86264044095693,4.6916230418590095,115,2,0.69,True,True,True,True
TWSE,3054,立萬利,11507,92.36088424262223,446.47665446270986,115,2,2.9,True,True,True,True
TWSE,3055,蔚華科,11507,173.49468713105077,0.13933141767111532,115,2,-0.03,True,False,True,True
TWSE,3056,富華新,11507,10.397644106781906,-83.79241029432637,115,2,-0.05,False,False,True,True
TWSE,3057,喬鼎,11507,52.34710187599899,7.779549884813043,115,2,-0.46,True,False,True,True
TWSE,3058,立德,11507,28.00244137106721,5.1647230004126214,115,2,-0.14,True,False,True,True
TWSE,3059,華晶科,11507,4.714106021189455,7.037927134914241,115,2,0.64,True,True,True,True
TWSE,3060,銘異,11507,36.443741687183405,19.99064278844904,115,2,0.68,True,True,True,True
TWSE,3062,建漢,11507,5.126955108673573,-0.8524284215039747,115,2,-0.88,False,False,True,True
TWSE,3090,日電貿,11507,66.62056943729836,28.751184145266702,115,2,4.91,True,True,True,True
TWSE,3092,鴻碩,11507,2.3456975759542256,-4.335038757991377,115,2,-2.19,False,False,True,True
TWSE,3094,聯傑,11507,32.13118722013797,15.28606543850049,115,2,0.39,True,True,True,True
TWSE,3130,一零四,11507,12.447145985550849,7.793214568979368,115,2,9.6,True,True,True,True
TWSE,3135,凌航,11507,204.32448571989931,247.3095962162866,115,2,20.87,True,True,True,True
TWSE,3138,耀登,11507,-8.683079378994956,10.00987835322041,115,2,0.41,False,True,True,True
TWSE,3149,正達,11507,24.123807037391582,12.329144183462942,115,2,-0.85,True,False,True,True
TWSE,3150,鈺寶-創,11507,4.225490839845032,0.8664357506106595,115,2,0.03,True,True,True,True
